2575.228759765625, 130.114013671875, 3742.971435546875, 0.10096007585525513, 5.44592809677124, -132.9983367919922
4627.2, 258, 4125.5, 0, 0, 0
3944.1, 166, 4804.3, 0, 0, 0
3249.8, 114, 5079.7, 0, 0, 0
2718.6, 103, 4558.1, 0, 0, 0
2592.5, 103, 4340.3, 0, 0, 0
2574.0, 106, 4231.6, 0, 0, 0
2549.7, 110, 4110.5, 0, 0, 0
0, 0, 0, 0, 0, 0
